EmployeeID,Name,Department,Location,Grade,MonthlySalary,OvertimeHours,OvertimePay,AbsenceDays,PerformanceRating,AttritionRiskScore,PromotionEligible,Month
EMP00065,Nancy Nelson,Sales,Remote,G2,5648.75,11,537.73,2,1.9,70,FALSE,Mar
EMP00065,Nancy Nelson,Sales,Remote,G2,5682.34,10,491.75,0,2.0,80,FALSE,Apr
EMP00066,Barbara Chowdhury,Engineering,Toronto,G2,6858.79,24,1424.55,0,3.6,51,FALSE,Jan
EMP00066,Barbara Chowdhury,Engineering,Toronto,G2,6886.23,9,536.34,0,4.0,50,FALSE,Feb
EMP00066,Barbara Chowdhury,Engineering,Toronto,G2,6920.52,47,2814.84,0,3.6,59,FALSE,Mar
EMP00066,Barbara Chowdhury,Engineering,Toronto,G2,6961.67,40,2409.86,3,3.7,58,FALSE,Apr
EMP00067,Yuki Flores,Operations,Toronto,G3,8318.85,39,2807.67,0,3.2,27,FALSE,Jan
EMP00067,Yuki Flores,Operations,Toronto,G3,8352.13,32,2312.94,4,3.6,31,FALSE,Feb
EMP00067,Yuki Flores,Operations,Toronto,G3,8393.72,46,3341.41,0,3.5,43,FALSE,Mar
EMP00067,Yuki Flores,Operations,Toronto,G3,8443.63,44,3215.14,0,3.6,38,FALSE,Apr
EMP00068,Wei Young,Engineering,London,G3,10435.64,16,1444.96,6,3.7,52,FALSE,Jan
EMP00068,Wei Young,Engineering,London,G3,10477.38,39,3536.18,0,3.8,53,FALSE,Feb
EMP00068,Wei Young,Engineering,London,G3,10529.56,15,1366.84,1,4.0,44,FALSE,Mar
EMP00068,Wei Young,Engineering,London,G3,10592.17,14,1283.31,1,3.9,54,FALSE,Apr
EMP00069,Susan Roberts,Sales,Remote,G2,6836.96,5,295.84,0,4.7,59,TRUE,Jan
EMP00069,Susan Roberts,Sales,Remote,G2,6864.31,1,59.40,1,4.5,56,TRUE,Feb
EMP00069,Susan Roberts,Sales,Remote,G2,6898.49,0,0.00,2,4.7,62,TRUE,Mar
EMP00069,Susan Roberts,Sales,Remote,G2,6939.51,8,480.44,3,4.5,68,TRUE,Apr
EMP00070,Mateo Brown,Sales,New York,G2,7251.51,12,753.06,1,3.5,56,FALSE,Jan
EMP00070,Mateo Brown,Sales,New York,G2,7280.52,7,441.04,3,3.7,50,FALSE,Feb
EMP00070,Mateo Brown,Sales,New York,G2,7316.77,14,886.47,2,3.3,63,FALSE,Mar
EMP00070,Mateo Brown,Sales,New York,G2,7360.28,6,382.18,0,3.6,50,FALSE,Apr
EMP00071,Kenneth Carter,Customer Success,Remote,G2,7375.34,12,765.92,3,2.3,59,FALSE,Jan
EMP00071,Kenneth Carter,Customer Success,Remote,G2,7404.84,9,576.73,3,2.3,60,FALSE,Feb
EMP00071,Kenneth Carter,Customer Success,Remote,G2,7441.72,9,579.61,1,2.2,55,FALSE,Mar
EMP00071,Kenneth Carter,Customer Success,Remote,G2,7485.97,8,518.27,1,2.2,56,FALSE,Apr
EMP00072,Ava Hernandez,Sales,New York,G3,9901.68,11,942.58,2,3.7,43,FALSE,Jan
EMP00072,Ava Hernandez,Sales,New York,G3,9941.29,0,0.00,2,3.8,37,FALSE,Feb
EMP00072,Ava Hernandez,Sales,New York,G3,9990.80,17,1469.83,1,4.0,44,FALSE,Mar
EMP00072,Ava Hernandez,Sales,New York,G3,10050.21,17,1478.57,0,3.9,41,FALSE,Apr
EMP00073,Nia Young,HR,Toronto,G4,12400.28,3,321.94,3,3.4,21,FALSE,Jan
EMP00073,Nia Young,HR,Toronto,G4,12449.88,1,107.74,2,3.5,20,FALSE,Feb
EMP00073,Nia Young,HR,Toronto,G4,12511.88,5,541.39,2,3.5,20,FALSE,Mar
EMP00073,Nia Young,HR,Toronto,G4,12586.28,3,326.77,4,3.3,31,FALSE,Apr
EMP00074,Donald Moore,HR,Singapore,G2,6231.64,3,161.79,0,2.1,66,FALSE,Jan
EMP00074,Donald Moore,HR,Singapore,G2,6256.57,7,379.01,2,2.3,72,FALSE,Feb
EMP00074,Donald Moore,HR,Singapore,G2,6287.72,1,54.41,1,2.2,60,FALSE,Mar
EMP00074,Donald Moore,HR,Singapore,G2,6325.11,5,273.69,2,2.4,64,FALSE,Apr
EMP00075,Margaret Jones,Finance,Toronto,G3,9328.49,4,322.92,0,3.5,58,FALSE,Jan
EMP00075,Margaret Jones,Finance,Toronto,G3,9365.80,11,891.57,4,3.8,58,FALSE,Feb
EMP00075,Margaret Jones,Finance,Toronto,G3,9412.45,7,570.19,0,3.6,48,FALSE,Mar
EMP00075,Margaret Jones,Finance,Toronto,G3,9468.42,6,491.64,1,3.8,48,FALSE,Apr
EMP00076,Anthony Okafor,Sales,Singapore,G2,6519.31,1,56.42,2,3.9,31,FALSE,Jan
EMP00076,Anthony Okafor,Sales,Singapore,G2,6545.39,7,396.51,2,3.7,41,FALSE,Feb
EMP00076,Anthony Okafor,Sales,Singapore,G2,6577.98,13,740.04,2,3.7,43,FALSE,Mar
EMP00076,Anthony Okafor,Sales,Singapore,G2,6617.10,11,629.91,0,3.9,43,FALSE,Apr
EMP00077,Priya Walker,Sales,New York,G2,7155.43,0,0.00,0,3.5,64,FALSE,Jan
EMP00077,Priya Walker,Sales,New York,G2,7184.05,11,683.88,0,3.5,76,FALSE,Feb
EMP00077,Priya Walker,Sales,New York,G2,7219.83,7,437.36,0,4.0,65,FALSE,Mar
EMP00077,Priya Walker,Sales,New York,G2,7262.76,1,62.85,4,3.5,67,FALSE,Apr
EMP00078,Liam Wright,Engineering,Singapore,G5,15475.01,21,2812.34,1,3.4,41,FALSE,Jan
EMP00078,Liam Wright,Engineering,Singapore,G5,15536.91,35,4705.98,4,3.6,46,FALSE,Feb
EMP00078,Liam Wright,Engineering,Singapore,G5,15614.29,46,6215.81,3,3.4,51,FALSE,Mar
EMP00078,Liam Wright,Engineering,Singapore,G5,15707.14,41,5573.12,0,3.4,42,FALSE,Apr
EMP00079,Aisha Johnson,HR,Singapore,G3,10159.58,6,527.53,0,4.3,27,TRUE,Jan
EMP00079,Aisha Johnson,HR,Singapore,G3,10200.22,4,353.09,0,4.3,32,TRUE,Feb
EMP00079,Aisha Johnson,HR,Singapore,G3,10251.02,7,620.99,0,4.1,31,FALSE,Mar
EMP00079,Aisha Johnson,HR,Singapore,G3,10311.97,2,178.48,2,4.1,18,FALSE,Apr
EMP00080,Nancy Okafor,Sales,Remote,G2,6901.60,15,895.90,4,2.9,39,FALSE,Jan
EMP00080,Nancy Okafor,Sales,Remote,G2,6929.21,15,899.48,1,3.2,31,FALSE,Feb
EMP00080,Nancy Okafor,Sales,Remote,G2,6963.71,10,602.64,1,2.9,37,FALSE,Mar
EMP00080,Nancy Okafor,Sales,Remote,G2,7005.12,17,1030.58,3,2.9,47,FALSE,Apr
EMP00081,Patricia Garcia,Sales,New York,G4,14522.89,12,1508.18,2,2.3,53,FALSE,Jan
EMP00081,Patricia Garcia,Sales,New York,G4,14580.98,11,1388.02,2,2.2,55,FALSE,Feb
EMP00081,Patricia Garcia,Sales,New York,G4,14653.60,21,2663.06,4,2.0,70,FALSE,Mar
EMP00081,Patricia Garcia,Sales,New York,G4,14740.73,19,2423.76,1,2.2,67,FALSE,Apr
EMP00082,Kimberly Harris,HR,Toronto,G2,7427.18,2,128.55,2,3.1,16,FALSE,Jan
EMP00082,Kimberly Harris,HR,Toronto,G2,7456.89,5,322.66,0,3.4,17,FALSE,Feb
EMP00082,Kimberly Harris,HR,Toronto,G2,7494.02,9,583.68,3,3.0,15,FALSE,Mar
EMP00082,Kimberly Harris,HR,Toronto,G2,7538.59,3,195.72,0,2.9,16,FALSE,Apr
EMP00083,Liam Taylor,Finance,London,G2,5915.17,6,307.14,3,3.3,53,FALSE,Jan
EMP00083,Liam Taylor,Finance,London,G2,5938.83,13,668.13,0,3.6,54,FALSE,Feb
EMP00083,Liam Taylor,Finance,London,G2,5968.41,9,464.86,4,3.5,55,FALSE,Mar
EMP00083,Liam Taylor,Finance,London,G2,6003.90,12,623.49,0,3.3,68,FALSE,Apr
EMP00084,Brian Anderson,Engineering,New York,G3,9996.88,22,1903.29,4,2.8,20,FALSE,Jan
EMP00084,Brian Anderson,Engineering,New York,G3,10036.87,36,3126.93,5,2.7,23,FALSE,Feb
EMP00084,Brian Anderson,Engineering,New York,G3,10086.85,21,1833.13,0,3.0,13,FALSE,Mar
EMP00084,Brian Anderson,Engineering,New York,G3,10146.83,8,702.49,5,2.8,12,FALSE,Apr
EMP00085,Robert Flores,HR,London,G1,5106.03,2,88.38,0,4.0,27,FALSE,Jan
EMP00085,Robert Flores,HR,London,G1,5126.45,6,266.19,1,3.6,19,FALSE,Feb
EMP00085,Robert Flores,HR,London,G1,5151.98,2,89.17,0,3.7,30,FALSE,Mar
EMP00085,Robert Flores,HR,London,G1,5182.62,2,89.70,1,3.6,19,FALSE,Apr
EMP00086,Margaret Robinson,Operations,Remote,G1,4041.83,38,1329.17,2,3.6,19,FALSE,Jan
EMP00086,Margaret Robinson,Operations,Remote,G1,4058.00,44,1545.19,2,3.9,26,FALSE,Feb
EMP00086,Margaret Robinson,Operations,Remote,G1,4078.21,24,847.03,5,3.5,16,FALSE,Mar
EMP00086,Margaret Robinson,Operations,Remote,G1,4102.46,39,1384.61,3,3.4,19,FALSE,Apr
EMP00087,Christopher Martin,HR,Toronto,G2,6032.91,5,261.04,1,2.1,64,FALSE,Jan
EMP00087,Christopher Martin,HR,Toronto,G2,6057.04,7,366.92,2,2.3,65,FALSE,Feb
EMP00087,Christopher Martin,HR,Toronto,G2,6087.21,6,316.07,0,2.1,63,FALSE,Mar
EMP00087,Christopher Martin,HR,Toronto,G2,6123.40,7,370.94,3,2.4,63,FALSE,Apr
EMP00088,Priya Sanchez,Engineering,New York,G3,10572.44,19,1738.39,0,2.5,55,FALSE,Jan
EMP00088,Priya Sanchez,Engineering,New York,G3,10614.73,14,1286.04,0,2.7,55,FALSE,Feb
EMP00088,Priya Sanchez,Engineering,New York,G3,10667.59,13,1200.13,0,2.6,54,FALSE,Mar
EMP00088,Priya Sanchez,Engineering,New York,G3,10731.03,31,2878.86,5,2.3,59,FALSE,Apr
EMP00089,Joshua Tanaka,HR,Remote,G1,4302.62,4,148.94,3,3.9,61,FALSE,Jan
EMP00089,Joshua Tanaka,HR,Remote,G1,4319.83,5,186.92,2,3.7,48,FALSE,Feb
EMP00089,Joshua Tanaka,HR,Remote,G1,4341.34,0,0.00,0,3.6,50,FALSE,Mar
EMP00089,Joshua Tanaka,HR,Remote,G1,4367.16,1,37.79,2,3.7,54,FALSE,Apr
EMP00090,Jennifer Thompson,HR,Singapore,G3,7987.38,4,276.49,0,3.1,72,FALSE,Jan
EMP00090,Jennifer Thompson,HR,Singapore,G3,8019.33,1,69.40,3,3.2,74,FALSE,Feb
EMP00090,Jennifer Thompson,HR,Singapore,G3,8059.27,4,278.98,1,2.7,79,FALSE,Mar
EMP00090,Jennifer Thompson,HR,Singapore,G3,8107.19,7,491.12,1,3.1,84,FALSE,Apr
EMP00091,Aisha Miller,Customer Success,Singapore,G2,6037.60,12,626.99,0,3.0,63,FALSE,Jan
EMP00091,Aisha Miller,Customer Success,Singapore,G2,6061.75,5,262.29,3,3.1,65,FALSE,Feb
EMP00091,Aisha Miller,Customer Success,Singapore,G2,6091.94,11,579.92,1,2.8,77,FALSE,Mar
EMP00091,Aisha Miller,Customer Success,Singapore,G2,6128.16,9,477.30,3,2.8,67,FALSE,Apr
EMP00092,Karen Ramirez,Sales,Remote,G5,16688.11,4,577.68,0,3.8,62,FALSE,Jan
EMP00092,Karen Ramirez,Sales,Remote,G5,16754.86,2,289.99,0,3.5,58,FALSE,Feb
EMP00092,Karen Ramirez,Sales,Remote,G5,16838.30,17,2477.22,6,3.4,65,FALSE,Mar
EMP00092,Karen Ramirez,Sales,Remote,G5,16938.43,14,2052.20,1,3.8,67,FALSE,Apr
EMP00093,Chen Robinson,Operations,New York,G3,10689.52,8,740.06,1,3.4,48,FALSE,Jan
EMP00093,Chen Robinson,Operations,New York,G3,10732.28,10,928.77,2,3.2,49,FALSE,Feb
EMP00093,Chen Robinson,Operations,New York,G3,10785.73,40,3733.59,2,3.3,52,FALSE,Mar
EMP00093,Chen Robinson,Operations,New York,G3,10849.86,27,2535.16,3,3.3,55,FALSE,Apr
EMP00094,Ashley Okafor,Sales,London,G4,12969.90,10,1122.42,0,4.7,23,TRUE,Jan
EMP00094,Ashley Okafor,Sales,London,G4,13021.78,8,901.53,2,4.8,38,TRUE,Feb
EMP00094,Ashley Okafor,Sales,London,G4,13086.63,16,1812.03,3,4.8,26,TRUE,Mar
EMP00094,Ashley Okafor,Sales,London,G4,13164.45,2,227.85,2,4.8,21,TRUE,Apr
EMP00095,Carol Johnson,Engineering,New York,G2,6262.25,17,921.29,0,3.5,59,FALSE,Jan
EMP00095,Carol Johnson,Engineering,New York,G2,6287.30,8,435.28,3,3.5,50,FALSE,Feb
EMP00095,Carol Johnson,Engineering,New York,G2,6318.61,42,2296.62,3,3.7,60,FALSE,Mar
EMP00095,Carol Johnson,Engineering,New York,G2,6356.18,23,1265.15,3,3.5,66,FALSE,Apr
EMP00096,Kimberly Perez,Sales,New York,G4,11327.36,1,98.03,0,2.9,22,FALSE,Jan
EMP00096,Kimberly Perez,Sales,New York,G4,11372.67,11,1082.61,4,2.8,34,FALSE,Feb
EMP00096,Kimberly Perez,Sales,New York,G4,11429.31,16,1582.55,1,2.4,29,FALSE,Mar
EMP00096,Kimberly Perez,Sales,New York,G4,11497.27,4,397.99,0,2.4,27,FALSE,Apr
EMP00097,William Thomas,Finance,New York,G5,16924.26,2,292.93,1,3.5,76,FALSE,Jan
EMP00097,William Thomas,Finance,New York,G5,16991.96,13,1911.63,0,3.7,69,FALSE,Feb
EMP00097,William Thomas,Finance,New York,G5,17076.58,6,886.69,2,3.7,73,FALSE,Mar
EMP00097,William Thomas,Finance,New York,G5,17178.12,8,1189.28,1,3.8,70,FALSE,Apr
EMP00098,Yuki Adams,HR,London,G2,6554.49,3,170.17,1,3.4,27,FALSE,Jan
EMP00098,Yuki Adams,HR,London,G2,6580.71,6,341.70,4,3.6,19,FALSE,Feb
EMP00098,Yuki Adams,HR,London,G2,6613.48,6,343.40,1,3.4,21,FALSE,Mar
EMP00098,Yuki Adams,HR,London,G2,6652.81,6,345.44,3,3.6,26,FALSE,Apr
EMP00099,Michelle Nelson,HR,New York,G2,7220.21,4,249.94,0,3.7,50,FALSE,Jan
EMP00099,Michelle Nelson,HR,New York,G2,7249.09,4,250.93,1,3.7,48,FALSE,Feb
EMP00099,Michelle Nelson,HR,New York,G2,7285.19,5,315.23,2,3.8,61,FALSE,Mar
EMP00099,Michelle Nelson,HR,New York,G2,7328.51,7,443.95,0,4.0,56,FALSE,Apr
EMP00100,Kevin Thompson,Customer Success,Toronto,G2,6549.72,3,170.04,0,3.6,38,FALSE,Jan
EMP00100,Kevin Thompson,Customer Success,Toronto,G2,6575.92,14,796.71,0,3.7,28,FALSE,Feb
EMP00100,Kevin Thompson,Customer Success,Toronto,G2,6608.67,3,171.57,4,3.8,22,FALSE,Mar
EMP00100,Kevin Thompson,Customer Success,Toronto,G2,6647.97,7,402.72,4,3.5,38,FALSE,Apr
EMP00101,Lisa Gonzalez,HR,New York,G2,5858.54,1,50.70,2,3.5,22,FALSE,Jan
EMP00101,Lisa Gonzalez,HR,New York,G2,5881.97,7,356.32,3,3.5,28,FALSE,Feb
EMP00101,Lisa Gonzalez,HR,New York,G2,5911.27,8,409.25,5,3.9,37,FALSE,Mar
EMP00101,Lisa Gonzalez,HR,New York,G2,5946.42,3,154.38,4,3.2,25,FALSE,Apr
EMP00102,Andrew Miller,Operations,Remote,G3,8484.80,14,1027.99,1,4.6,53,TRUE,Jan
EMP00102,Andrew Miller,Operations,Remote,G3,8518.74,29,2137.92,4,4.5,59,TRUE,Feb
EMP00102,Andrew Miller,Operations,Remote,G3,8561.16,14,1037.24,2,4.4,56,TRUE,Mar
EMP00102,Andrew Miller,Operations,Remote,G3,8612.07,22,1639.64,1,4.3,51,TRUE,Apr
EMP00103,Jennifer Brown,Operations,Singapore,G2,6010.47,9,468.13,4,3.3,22,FALSE,Jan
EMP00103,Jennifer Brown,Operations,Singapore,G2,6034.51,22,1148.90,3,3.0,24,FALSE,Feb
EMP00103,Jennifer Brown,Operations,Singapore,G2,6064.56,17,892.21,2,3.3,24,FALSE,Mar
EMP00103,Jennifer Brown,Operations,Singapore,G2,6100.63,16,844.72,2,2.9,22,FALSE,Apr
EMP00104,Aisha Miller,Customer Success,Toronto,G2,7643.45,4,264.59,1,4.3,57,TRUE,Jan
EMP00104,Aisha Miller,Customer Success,Toronto,G2,7674.02,12,796.93,2,4.3,56,TRUE,Feb
EMP00104,Aisha Miller,Customer Success,Toronto,G2,7712.24,15,1001.13,1,4.5,46,TRUE,Mar
EMP00104,Aisha Miller,Customer Success,Toronto,G2,7758.10,2,134.28,2,4.4,44,TRUE,Apr
EMP00105,Chen Davis,Engineering,Singapore,G3,9102.07,14,1102.77,3,2.9,21,FALSE,Jan
EMP00105,Chen Davis,Engineering,Singapore,G3,9138.48,32,2530.70,1,3.1,14,FALSE,Feb
EMP00105,Chen Davis,Engineering,Singapore,G3,9183.99,35,2781.74,4,3.4,25,FALSE,Mar
EMP00105,Chen Davis,Engineering,Singapore,G3,9238.60,38,3038.14,2,3.1,19,FALSE,Apr
EMP00106,Michael Martinez,Engineering,Toronto,G3,7837.06,23,1559.91,2,3.7,58,FALSE,Jan
EMP00106,Michael Martinez,Engineering,Toronto,G3,7868.41,37,2519.45,5,3.8,63,FALSE,Feb
EMP00106,Michael Martinez,Engineering,Toronto,G3,7907.59,39,2668.86,2,3.8,64,FALSE,Mar
EMP00106,Michael Martinez,Engineering,Toronto,G3,7954.62,36,2478.22,2,3.6,64,FALSE,Apr
EMP00107,Liam Hill,Operations,Singapore,G4,14396.50,13,1619.64,0,4.1,48,FALSE,Jan
EMP00107,Liam Hill,Operations,Singapore,G4,14454.09,15,1876.29,4,3.8,42,FALSE,Feb
EMP00107,Liam Hill,Operations,Singapore,G4,14526.07,54,6788.27,6,4.0,64,FALSE,Mar
EMP00107,Liam Hill,Operations,Singapore,G4,14612.45,31,3920.15,0,4.0,48,FALSE,Apr
EMP00108,Ava Lewis,Customer Success,New York,G3,8322.20,9,648.18,2,3.6,39,FALSE,Jan
EMP00108,Ava Lewis,Customer Success,New York,G3,8355.49,1,72.31,3,3.8,48,FALSE,Feb
EMP00108,Ava Lewis,Customer Success,New York,G3,8397.10,6,436.01,3,3.7,48,FALSE,Mar
EMP00108,Ava Lewis,Customer Success,New York,G3,8447.03,2,146.20,0,3.7,45,FALSE,Apr
EMP00109,Richard Carter,Finance,New York,G5,17964.11,4,621.85,2,3.1,51,FALSE,Jan
EMP00109,Richard Carter,Finance,New York,G5,18035.97,13,2029.09,1,3.6,56,FALSE,Feb
EMP00109,Richard Carter,Finance,New York,G5,18125.79,7,1098.03,3,3.0,52,FALSE,Mar
EMP00109,Richard Carter,Finance,New York,G5,18233.57,0,0.00,2,3.0,50,FALSE,Apr
EMP00110,Donald Lopez,Operations,New York,G3,8446.87,38,2777.77,3,4.5,21,TRUE,Jan
EMP00110,Donald Lopez,Operations,New York,G3,8480.66,33,2421.93,0,4.1,26,FALSE,Feb
EMP00110,Donald Lopez,Operations,New York,G3,8522.89,33,2433.99,0,4.5,19,TRUE,Mar
EMP00110,Donald Lopez,Operations,New York,G3,8573.57,22,1632.31,3,4.2,20,FALSE,Apr
EMP00111,Sandra Jackson,Customer Success,London,G1,3005.89,1,26.01,0,2.5,26,FALSE,Jan
EMP00111,Sandra Jackson,Customer Success,London,G1,3017.91,1,26.12,3,2.4,39,FALSE,Feb
EMP00111,Sandra Jackson,Customer Success,London,G1,3032.94,16,419.95,1,2.7,35,FALSE,Mar
EMP00111,Sandra Jackson,Customer Success,London,G1,3050.98,8,211.23,4,2.6,41,FALSE,Apr
EMP00112,Sandra Taylor,HR,Singapore,G2,7406.90,3,192.30,3,3.7,16,FALSE,Jan
EMP00112,Sandra Taylor,HR,Singapore,G2,7436.53,3,193.07,3,3.7,10,FALSE,Feb
EMP00112,Sandra Taylor,HR,Singapore,G2,7473.56,9,582.09,1,3.6,16,FALSE,Mar
EMP00112,Sandra Taylor,HR,Singapore,G2,7518.00,6,390.37,3,3.6,17,FALSE,Apr
EMP00113,Karen Moore,HR,London,G3,10172.50,7,616.23,1,3.6,19,FALSE,Jan
EMP00113,Karen Moore,HR,London,G3,10213.19,2,176.77,2,3.6,13,FALSE,Feb
EMP00113,Karen Moore,HR,London,G3,10264.05,1,88.83,4,3.8,19,FALSE,Mar
EMP00113,Karen Moore,HR,London,G3,10325.09,4,357.41,3,3.6,25,FALSE,Apr
EMP00114,Andrew Lewis,Operations,Remote,G1,3365.03,22,640.66,0,3.6,37,FALSE,Jan
EMP00114,Andrew Lewis,Operations,Remote,G1,3378.49,43,1257.21,0,3.9,37,FALSE,Feb
EMP00114,Andrew Lewis,Operations,Remote,G1,3395.32,33,969.64,0,3.8,39,FALSE,Mar
EMP00114,Andrew Lewis,Operations,Remote,G1,3415.51,29,857.18,2,3.9,32,FALSE,Apr
EMP00115,Emma Garcia,Engineering,Singapore,G3,8573.09,28,2077.37,3,3.0,50,FALSE,Jan
EMP00115,Emma Garcia,Engineering,Singapore,G3,8607.38,5,372.44,0,3.2,48,FALSE,Feb
EMP00115,Emma Garcia,Engineering,Singapore,G3,8650.25,40,2994.37,0,3.1,60,FALSE,Mar
EMP00115,Emma Garcia,Engineering,Singapore,G3,8701.69,40,3012.18,3,3.1,54,FALSE,Apr
EMP00116,Steven Johnson,Customer Success,Toronto,G1,3950.46,10,341.87,3,4.0,33,FALSE,Jan
EMP00116,Steven Johnson,Customer Success,Toronto,G1,3966.26,13,446.21,0,4.0,37,FALSE,Feb
EMP00116,Steven Johnson,Customer Success,Toronto,G1,3986.01,17,586.41,1,3.9,38,FALSE,Mar
EMP00116,Steven Johnson,Customer Success,Toronto,G1,4009.72,15,520.50,0,3.8,28,FALSE,Apr
EMP00117,Paul Torres,Engineering,Remote,G2,6888.04,31,1847.88,2,4.2,22,FALSE,Jan
EMP00117,Paul Torres,Engineering,Remote,G2,6915.59,15,897.71,0,4.1,12,FALSE,Feb
EMP00117,Paul Torres,Engineering,Remote,G2,6950.03,6,360.87,1,3.9,10,FALSE,Mar
EMP00117,Paul Torres,Engineering,Remote,G2,6991.36,38,2299.13,0,4.1,12,FALSE,Apr
EMP00118,Emma Moore,Engineering,Remote,G4,11300.76,11,1075.77,2,3.1,43,FALSE,Jan
EMP00118,Emma Moore,Engineering,Remote,G4,11345.96,17,1669.20,2,2.7,43,FALSE,Feb
EMP00118,Emma Moore,Engineering,Remote,G4,11402.47,11,1085.45,2,2.9,41,FALSE,Mar
EMP00118,Emma Moore,Engineering,Remote,G4,11470.27,29,2878.65,0,2.7,50,FALSE,Apr
EMP00119,Amara Perez,Operations,Singapore,G5,15969.19,36,4975.11,2,4.0,42,FALSE,Jan
EMP00119,Amara Perez,Operations,Singapore,G5,16033.07,12,1665.00,2,4.2,41,FALSE,Feb
EMP00119,Amara Perez,Operations,Singapore,G5,16112.91,52,7250.95,0,4.0,52,FALSE,Mar
EMP00119,Amara Perez,Operations,Singapore,G5,16208.73,26,3647.03,3,4.0,41,FALSE,Apr
EMP00120,Diego Jackson,Finance,Toronto,G4,14030.93,7,849.97,3,2.1,32,FALSE,Jan
EMP00120,Diego Jackson,Finance,Toronto,G4,14087.05,12,1462.91,3,1.9,40,FALSE,Feb
EMP00120,Diego Jackson,Finance,Toronto,G4,14157.21,1,122.52,0,1.7,46,FALSE,Mar
EMP00120,Diego Jackson,Finance,Toronto,G4,14241.39,13,1602.19,4,2.0,36,FALSE,Apr
EMP00121,Dorothy Davis,HR,Singapore,G4,13854.26,6,719.37,1,2.8,35,FALSE,Jan
EMP00121,Dorothy Davis,HR,Singapore,G4,13909.68,4,481.50,3,2.8,32,FALSE,Feb
EMP00121,Dorothy Davis,HR,Singapore,G4,13978.95,7,846.82,3,2.6,34,FALSE,Mar
EMP00121,Dorothy Davis,HR,Singapore,G4,14062.07,4,486.77,4,2.9,27,FALSE,Apr
EMP00122,Mateo Clark,Sales,Toronto,G4,13899.71,3,360.86,1,3.2,6,FALSE,Jan
EMP00122,Mateo Clark,Sales,Toronto,G4,13955.31,7,845.39,1,3.4,10,FALSE,Feb
EMP00122,Mateo Clark,Sales,Toronto,G4,14024.81,22,2670.16,4,3.2,12,FALSE,Mar
EMP00122,Mateo Clark,Sales,Toronto,G4,14108.21,18,2197.67,4,3.3,6,FALSE,Apr
EMP00123,Anthony Moore,Engineering,New York,G2,6012.98,32,1665.16,1,3.7,67,FALSE,Jan
EMP00123,Anthony Moore,Engineering,New York,G2,6037.03,36,1880.80,6,3.5,65,FALSE,Feb
EMP00123,Anthony Moore,Engineering,New York,G2,6067.10,44,2310.21,5,3.4,65,FALSE,Mar
EMP00123,Anthony Moore,Engineering,New York,G2,6103.17,44,2323.94,1,3.5,77,FALSE,Apr
EMP00124,Aisha Davis,Customer Success,London,G1,3633.66,11,345.90,2,2.6,69,FALSE,Jan
EMP00124,Aisha Davis,Customer Success,London,G1,3648.19,10,315.71,2,2.8,66,FALSE,Feb
EMP00124,Aisha Davis,Customer Success,London,G1,3666.36,7,222.10,2,2.4,83,FALSE,Mar
EMP00124,Aisha Davis,Customer Success,London,G1,3688.16,5,159.59,0,2.7,73,FALSE,Apr
EMP00125,Amara Garcia,Engineering,Remote,G5,16591.94,33,4738.37,2,3.6,59,FALSE,Jan
EMP00125,Amara Garcia,Engineering,Remote,G5,16658.31,16,2306.58,2,3.6,50,FALSE,Feb
EMP00125,Amara Garcia,Engineering,Remote,G5,16741.27,45,6519.56,1,3.6,59,FALSE,Mar
EMP00125,Amara Garcia,Engineering,Remote,G5,16840.82,23,3352.04,3,3.3,49,FALSE,Apr
EMP00126,Jessica Adams,Operations,London,G5,17686.55,18,2755.07,4,3.7,37,FALSE,Jan
EMP00126,Jessica Adams,Operations,London,G5,17757.30,38,5839.53,2,3.8,44,FALSE,Feb
EMP00126,Jessica Adams,Operations,London,G5,17845.73,15,2316.56,3,4.0,38,FALSE,Mar
EMP00126,Jessica Adams,Operations,London,G5,17951.85,50,7767.78,2,3.8,46,FALSE,Apr
EMP00127,Yuki Thomas,Operations,London,G2,7006.49,14,848.88,1,3.2,61,FALSE,Jan
EMP00127,Yuki Thomas,Operations,London,G2,7034.52,12,730.52,0,2.8,74,FALSE,Feb
EMP00127,Yuki Thomas,Operations,London,G2,7069.55,45,2753.10,2,2.8,73,FALSE,Mar
EMP00127,Yuki Thomas,Operations,London,G2,7111.59,20,1230.88,0,3.1,69,FALSE,Apr
EMP00128,Omar Mitchell,Sales,New York,G3,8827.48,1,76.39,3,3.4,71,FALSE,Jan
EMP00128,Omar Mitchell,Sales,New York,G3,8862.79,1,76.70,4,3.5,67,FALSE,Feb
EMP00128,Omar Mitchell,Sales,New York,G3,8906.93,18,1387.45,3,3.5,79,FALSE,Mar
EMP00128,Omar Mitchell,Sales,New York,G3,8959.89,12,930.47,0,3.5,80,FALSE,Apr
EMP00129,Ingrid Moore,Operations,London,G4,11704.99,24,2431.08,1,3.6,83,FALSE,Jan
EMP00129,Ingrid Moore,Operations,London,G4,11751.81,31,3152.71,0,3.6,73,FALSE,Feb
EMP00129,Ingrid Moore,Operations,London,G4,11810.33,59,6030.20,1,3.8,86,FALSE,Mar
EMP00129,Ingrid Moore,Operations,London,G4,11880.56,11,1130.96,0,3.9,76,FALSE,Apr
EMP00130,Aisha Kowalski,Engineering,Toronto,G2,5835.96,31,1565.64,1,2.6,62,FALSE,Jan
